Packet number, Gyroscope X (deg/s),Gyroscope Y (deg/s),Gyroscope Z (deg/s),Accelerometer X (g),Acceleromter Y (g),Accelerometer Z (g), Magnetometer X (G), Magnetometer Y (G), Magnetometer Z (G)
2474,  8.389,-51.560,-86.701,  -0.100,  0.620,  1.548,  0.092, -0.212, -0.102
2475, -0.344,-53.676,-88.959,  -0.100,  0.620,  1.548,  0.092, -0.212, -0.102
2476,-10.482,-53.235,-88.780,  -0.025,  0.554,  1.581,  0.094, -0.218, -0.121
2477,-10.482,-53.235,-88.780,   0.067,  0.518,  1.627,  0.094, -0.218, -0.121
2478,-19.492,-55.014,-88.271,   0.154,  0.514,  1.656,  0.094, -0.218, -0.121
2479,-31.634,-59.762,-87.067,   0.154,  0.514,  1.656,  0.097, -0.214, -0.117
2480,-46.603,-63.523,-87.322,   0.248,  0.511,  1.619,  0.097, -0.214, -0.117
2481,-46.603,-63.523,-87.322,   0.318,  0.450,  1.669,  0.097, -0.214, -0.117
2482,-59.912,-64.061,-82.955,   0.412,  0.379,  1.715,  0.101, -0.221, -0.096
2483,-69.721,-64.001,-78.432,   0.412,  0.379,  1.741,  0.101, -0.221, -0.096
2484,-69.721,-64.001,-78.432,   0.485,  0.275,  1.741,  0.099, -0.203, -0.106
2485,-80.435,-57.571,-72.622,   0.548,  0.163,  1.738,  0.099, -0.203, -0.106
2486,-80.435,-57.571,-72.622,   0.548,  0.057,  1.793,  0.099, -0.203, -0.106
2487,-90.739,-38.655,-63.269,   0.553,  0.057,  1.793,  0.099, -0.203, -0.106
2488,-97.101,-17.174,-51.231,   0.545, -0.021,  1.728,  0.103, -0.197, -0.095
2489,-97.101,-17.174,-51.231,   0.545, -0.021,  1.561,  0.103, -0.197, -0.095
2490,-104.668,  2.079,-40.868,   0.513, -0.053,  1.561,  0.107, -0.186, -0.100
2491,-109.543, 10.468,-34.528,   0.486, -0.063,  1.393,  0.107, -0.186, -0.100
2492,-106.208,  9.361,-31.881,   0.391, -0.114,  1.335,  0.107, -0.186, -0.100
2493,-106.208,  9.361,-31.881,   0.391, -0.114,  1.335,  0.116, -0.182, -0.063
2494,-105.438, 12.180,-27.283,   0.333, -0.191,  1.236,  0.116, -0.182, -0.063
2495,-108.167, 21.182,-20.367,   0.315, -0.243,  1.099,  0.116, -0.178, -0.039
2496,-108.167, 21.182,-20.367,   0.290, -0.314,  0.970,  0.118, -0.178, -0.039
2497,-109.588, 27.335,-11.911,   0.248, -0.397,  0.872,  0.118, -0.178, -0.039
2498,-109.558, 28.860, -3.021,   0.248, -0.397,  0.872,  0.124, -0.138, -0.043
2499,-109.558, 28.860, -3.021,   0.194, -0.486,  0.802,  0.124, -0.138, -0.043
2500,-106.395, 27.963,  5.615,   0.175, -0.592,  0.649,  0.124, -0.138, -0.043
2501,-106.350, 31.178, 17.795,   0.142, -0.722,  0.580,  0.128, -0.133, -0.040
2502,-106.350, 31.178, 17.795,   0.142, -0.722,  0.580,  0.128, -0.133, -0.040
2503,-104.234, 31.649, 29.967,   0.142, -0.722,  0.580,  0.128, -0.133, -0.040
2504,-104.234, 31.649, 29.967,   0.149, -0.835,  0.523,  0.129, -0.139, -0.058
2505,-98.963, 26.924, 42.423,   0.133, -0.862,  0.457,  0.129, -0.139, -0.058
2506,-93.826, 20.561, 54.925,   0.124, -0.810,  0.418,  0.129, -0.139, -0.058
2507,-81.310, 19.500, 63.029,   0.124, -0.810,  0.424,  0.132, -0.116, -0.027
2508,-81.310, 19.500, 63.029,   0.062, -0.760,  0.424,  0.132, -0.116, -0.027
2509,-63.530, 24.434, 66.491,   0.039, -0.684,  0.296,  0.132, -0.116, -0.027
2510,-48.981, 29.885, 68.308,   0.008, -0.597,  0.218,  0.134, -0.098, -0.050
2511,-48.981, 29.885, 68.308,   0.008, -0.597,  0.218,  0.134, -0.098, -0.050
2512,-32.098, 31.440, 67.329,  -0.037, -0.527,  0.180,  0.131, -0.109, -0.061
2513,-32.098, 31.440, 64.203,  -0.103, -0.457,  0.174,  0.131, -0.109, -0.061
2514,-15.537, 30.461, 64.203,  -0.103, -0.457,  0.174,  0.131, -0.109, -0.061
2515, -2.565, 27.268, 62.229,  -0.144, -0.366,  0.126,  0.131, -0.109, -0.061
2516, -2.565, 27.268, 62.229,  -0.158, -0.251,  0.026,  0.131, -0.092, -0.052
2517,  9.615, 21.780, 61.033,  -0.158, -0.251,  0.026,  0.131, -0.092, -0.052
2518,  9.615, 21.780, 61.033,  -0.220, -0.121,  0.033,  0.131, -0.092, -0.052
2519, 24.860, 13.765, 60.248,  -0.220, -0.121,  0.033,  0.128, -0.116, -0.043
2520, 24.860, 13.765, 60.248,  -0.253,  0.049,  0.010,  0.128, -0.116, -0.043
2521, 41.272,  3.963, 57.362,  -0.297,  0.238,  0.068,  0.128, -0.116, -0.043
2522, 56.749, -7.118, 52.016,  -0.339,  0.438,  0.203,  0.128, -0.126, -0.056
2523, 71.658,-15.813, 46.042,  -0.339,  0.438,  0.203,  0.128, -0.126, -0.056
2524, 71.658,-15.813, 46.042,  -0.357,  0.651,  0.269,  0.128, -0.126, -0.056
2525, 71.658,-15.813, 39.448,  -0.357,  0.651,  0.269,  0.117, -0.124, -0.045
2526, 77.998,-20.576, 39.448,  -0.355,  0.821,  0.324,  0.117, -0.124, -0.045
2527, 75.905,-27.470, 32.382,  -0.380,  0.933,  0.513,  0.117, -0.124, -0.045
2528, 75.905,-27.470, 32.382,  -0.380,  0.933,  0.513,  0.108, -0.146, -0.050
2529, 57.041,-33.444, 40.188,  -0.315,  0.932,  0.530,  0.108, -0.146, -0.050
2530, 42.408,-48.539, 29.862,  -0.321,  1.067,  0.671,  0.108, -0.146, -0.050
2531, 42.408,-48.539, 29.862,  -0.321,  1.067,  0.671,  0.097, -0.134, -0.054
2532, 57.930,-63.261,  0.920,  -0.315,  1.121,  0.842,  0.097, -0.134, -0.054
2533, 57.930,-63.261,  0.920,  -0.279,  1.073,  1.044,  0.097, -0.134, -0.054
2534, 67.471,-14.625,-13.249,  -0.279,  1.073,  1.044,  0.097, -0.142, -0.099
2535, 81.699, 17.974,-35.208,  -0.200,  1.063,  1.029,  0.097, -0.142, -0.099
2536, 81.699, 17.974,-35.208,  -0.200,  1.063,  1.001,  0.097, -0.142, -0.099
2537, 84.488,  6.692,-52.285,  -0.178,  0.919,  1.001,  0.099, -0.163, -0.073
2538, 73.542,-23.515,-62.701,  -0.160,  0.718,  0.989,  0.099, -0.163, -0.073
2539, 68.600,-33.055,-72.069,  -0.157,  0.565,  1.052,  0.099, -0.163, -0.073
2540, 68.600,-33.055,-72.069,  -0.139,  0.446,  1.095,  0.101, -0.172, -0.084
2541, 74.088,-26.954,-76.622,  -0.139,  0.368,  1.167,  0.101, -0.172, -0.084
2542, 74.088,-26.954,-76.622,  -0.115,  0.368,  1.167,  0.101, -0.172, -0.084
2543, 77.303,  0.837,-72.540,  -0.102,  0.356,  1.231,  0.103, -0.180, -0.088
2544, 75.620, 15.402,-69.422,  -0.078,  0.365,  1.203,  0.103, -0.180, -0.088
2545, 75.620, 15.402,-69.422,  -0.078,  0.365,  1.203,  0.111, -0.196, -0.107
2546, 62.843, 12.785,-63.822,  -0.104,  0.363,  1.232,  0.111, -0.196, -0.107
2547, 50.214, -1.862,-60.233,  -0.107,  0.343,  1.201,  0.111, -0.196, -0.107
2548, 50.214, -1.862,-60.233,  -0.107,  0.343,  1.201,  0.112, -0.188, -0.083
2549, 36.681,-17.219,-55.702,  -0.112,  0.290,  1.285,  0.112, -0.188, -0.083
2550, 36.681,-17.219,-51.605,  -0.078,  0.290,  1.317,  0.112, -0.188, -0.083
2551, 28.958,-16.083,-51.605,  -0.053,  0.315,  1.355,  0.113, -0.188, -0.074
2552, 26.602, -8.651,-49.257,  -0.053,  0.315,  1.355,  0.113, -0.188, -0.074
2553, 25.421, -6.961,-48.966,  -0.029,  0.315,  1.399,  0.113, -0.188, -0.074
2554, 25.421, -6.961,-48.966,  -0.051,  0.295,  1.463,  0.113, -0.204, -0.076
2555, 27.545,-11.327,-50.536,  -0.034,  0.336,  1.419,  0.113, -0.204, -0.076
2556, 22.176,-18.842,-49.489,  -0.034,  0.336,  1.419,  0.113, -0.180, -0.089
2557, 22.176,-18.842,-49.489,  -0.006,  0.362,  1.420,  0.113, -0.180, -0.089
2558, 13.413,-24.733,-49.452,   0.006,  0.338,  1.446,  0.113, -0.180, -0.089
2559,  9.002,-23.716,-48.981,   0.006,  0.338,  1.446,  0.117, -0.213, -0.094
2560,  9.002,-23.716,-48.981,   0.050,  0.330,  1.419,  0.117, -0.213, -0.094
2561,  5.593,-19.971,-49.175,   0.047,  0.318,  1.487,  0.117, -0.213, -0.094
2562,  5.593,-19.971,-49.175,   0.047,  0.318,  1.487,  0.117, -0.213, -0.087
2563,  2.587,-17.488,-49.280,   0.030,  0.286,  1.540,  0.122, -0.192, -0.087
2564, -1.503,-12.972,-48.951,   0.078,  0.267,  1.461,  0.122, -0.192, -0.087
2565, -8.479,-10.669,-46.364,   0.078,  0.267,  1.461,  0.120, -0.203, -0.088
2566, -8.479,-10.669,-46.364,   0.124,  0.246,  1.408,  0.120, -0.203, -0.088
2567,-19.141,-12.449,-39.971,   0.135,  0.218,  1.432,  0.120, -0.203, -0.088
2568,-19.141,-12.449,-39.971,   0.135,  0.218,  1.432,  0.124, -0.196, -0.087
2569,-31.089,-15.828,-32.905,   0.141,  0.176,  1.456,  0.124, -0.196, -0.087
2570,-41.900,-20.367,-28.569,   0.193,  0.136,  1.416,  0.124, -0.196, -0.087
2571,-41.900,-20.367,-28.569,   0.212,  0.071,  1.448,  0.124, -0.200, -0.081
2572,-46.528,-23.978,-25.578,   0.212,  0.071,  1.448,  0.124, -0.200, -0.081
2573,-46.528,-23.978,-25.578,   0.255,  0.038,  1.400,  0.124, -0.200, -0.081
2574,-50.207,-20.015,-20.322,   0.262,  0.001,  1.386,  0.123, -0.193, -0.067
2575,-53.796,-12.658,-13.458,   0.262,  0.001,  1.386,  0.123, -0.193, -0.067
2576,-57.026, -6.707, -6.580,   0.270, -0.027,  1.329,  0.123, -0.193, -0.082
2577,-57.026, -6.707, -6.580,   0.292, -0.034,  1.211,  0.123, -0.189, -0.089
2578,-59.284, -2.983, -1.316,   0.292, -0.034,  1.211,  0.123, -0.189, -0.089
2579,-57.519,  1.578,  2.086,   0.239, -0.061,  1.207,  0.123, -0.189, -0.089
2580,-57.519,  1.578,  2.086,   0.235, -0.060,  1.088,  0.122, -0.185, -0.074
2581,-55.635, 10.251,  3.634,   0.189, -0.105,  1.013,  0.122, -0.185, -0.074
2582,-56.555, 21.608,  4.935,   0.189, -0.105,  1.013,  0.129, -0.178, -0.066
2583,-56.555, 21.608,  4.935,   0.156, -0.168,  0.930,  0.129, -0.178, -0.066
2584,-59.029, 30.588,  8.972,   0.127, -0.247,  0.872,  0.129, -0.178, -0.066
2585,-59.867, 34.932, 15.574,   0.101, -0.307,  0.833,  0.129, -0.180, -0.073
2586,-59.867, 34.932, 15.574,   0.101, -0.307,  0.833,  0.129, -0.180, -0.073
2587,-57.609, 33.922, 20.845,   0.082, -0.324,  0.754,  0.129, -0.156, -0.084
2588,-51.448, 32.225, 25.399,   0.049, -0.337,  0.716,  0.129, -0.156, -0.084
2589,-51.448, 32.225, 25.399,   0.049, -0.337,  0.716,  0.129, -0.156, -0.084
2590,-46.326, 32.636, 30.468,   0.031, -0.311,  0.637,  0.129, -0.156, -0.084
2591,-46.326, 32.636, 30.468,   0.006, -0.297,  0.623,  0.132, -0.159, -0.066
2592,-42.102, 33.855, 34.543,   0.006, -0.297,  0.623,  0.132, -0.159, -0.066
2593,-33.519, 35.268, 35.582,  -0.012, -0.263,  0.601,  0.132, -0.159, -0.066
2594,-23.178, 38.012, 34.812,  -0.070, -0.234,  0.615,  0.137, -0.165, -0.068
2595,-23.178, 38.012, 34.812,  -0.070, -0.234,  0.615,  0.137, -0.165, -0.068
2596,-14.071, 40.494, 33.085,  -0.080, -0.184,  0.545,  0.137, -0.165, -0.068
2597, -6.624, 41.870, 30.999,  -0.084, -0.133,  0.438,  0.137, -0.153, -0.075
2598, -6.624, 41.870, 30.999,  -0.135, -0.101,  0.430,  0.137, -0.153, -0.075
2599, -6.624, 41.870, 29.257,  -0.135, -0.101,  0.430,  0.137, -0.153, -0.075
2600, -2.064, 41.750, 29.257,  -0.138, -0.053,  0.362,  0.136, -0.150, -0.048
2601,  2.572, 39.709, 27.694,  -0.161, -0.031,  0.408,  0.136, -0.150, -0.048
2602,  2.572, 39.709, 27.694,  -0.161, -0.031,  0.408,  0.136, -0.150, -0.048
2603, 11.866, 35.455, 26.513,  -0.180, -0.027,  0.434,  0.141, -0.163, -0.062
2604, 11.866, 35.455, 26.513,  -0.180, -0.027,  0.434,  0.141, -0.163, -0.062
2605, 22.415, 34.640, 25.668,  -0.170, -0.010,  0.407,  0.141, -0.163, -0.062
2606, 22.415, 34.640, 25.668,  -0.170, -0.010,  0.407,  0.144, -0.165, -0.086
2607, 37.586, 33.107, 25.376,  -0.172,  0.049,  0.385,  0.144, -0.165, -0.086
2608, 50.364, 28.898, 26.027,  -0.191,  0.151,  0.397,  0.144, -0.165, -0.086
2609, 60.046, 26.401, 27.036,  -0.265,  0.239,  0.455,  0.143, -0.163, -0.077
2610, 60.046, 26.401, 27.036,  -0.265,  0.239,  0.455,  0.143, -0.163, -0.077
2611, 64.697, 24.187, 31.978,  -0.267,  0.297,  0.324,  0.143, -0.163, -0.077
2612, 64.697, 24.187, 31.978,  -0.342,  0.441,  0.449,  0.140, -0.182, -0.080
2613, 66.035, 15.686, 37.735,  -0.342,  0.441,  0.449,  0.140, -0.182, -0.080
2614, 87.673, -4.239, 21.772,  -0.364,  0.617,  0.422,  0.140, -0.182, -0.080
2615, 87.673, -4.239, 21.772,  -0.363,  0.690,  0.625,  0.137, -0.200, -0.097
2616,104.952, 20.322, 11.425,  -0.363,  0.690,  0.625,  0.137, -0.200, -0.097
2617,104.952, 20.322,  9.922,  -0.367,  0.771,  0.562,  0.137, -0.200, -0.097
2618,110.268, 37.825,  9.922,  -0.367,  0.771,  0.562,  0.142, -0.200, -0.108
2619, 99.030, 35.313, 14.034,  -0.333,  0.853,  0.578,  0.142, -0.200, -0.108
2620, 99.030, 35.313, 14.034,  -0.329,  0.907,  0.788,  0.142, -0.200, -0.108
2621, 93.572, 36.098, 12.718,  -0.329,  0.907,  0.788,  0.145, -0.225, -0.117
2622, 90.013, 33.474,  6.998,  -0.305,  0.974,  0.779,  0.145, -0.225, -0.117
2623, 90.013, 33.474,  6.998,  -0.316,  0.977,  0.849,  0.145, -0.225, -0.132
2624, 76.996, 20.935,  3.477,  -0.328,  0.970,  0.976,  0.146, -0.202, -0.132
2625, 67.949, 21.331,  1.510,  -0.329,  0.960,  0.988,  0.146, -0.202, -0.132
2626, 60.585, 17.376, -0.389,  -0.334,  0.932,  1.094,  0.145, -0.223, -0.111
2627, 60.585, 17.376, -0.389,  -0.334,  0.932,  1.094,  0.145, -0.223, -0.111
2628, 62.357, 22.931, -9.645,  -0.331,  0.934,  1.109,  0.152, -0.230, -0.134
2629, 71.441, 25.743,-21.862,  -0.319,  0.878,  1.008,  0.152, -0.230, -0.134
2630, 74.633, 12.419,-34.461,  -0.358,  0.807,  0.976,  0.152, -0.230, -0.134
2631, 74.633, 12.419,-34.461,  -0.358,  0.807,  0.976,  0.156, -0.247, -0.137
2632, 71.351,-10.961,-40.808,  -0.333,  0.785,  0.902,  0.156, -0.247, -0.137
2633, 64.502,-12.479,-41.272,  -0.371,  0.692,  1.019,  0.156, -0.247, -0.137
2634, 64.502,-12.479,-41.272,  -0.380,  0.663,  1.026,  0.155, -0.255, -0.135
2635, 52.599,-14.916,-35.919,  -0.380,  0.663,  1.026,  0.155, -0.255, -0.135
2636, 43.313,-32.726,-35.373,  -0.361,  0.637,  0.960,  0.155, -0.255, -0.135
2637, 43.313,-32.726,-35.373,  -0.385,  0.586,  0.976,  0.156, -0.250, -0.141
2638, 30.498,-37.526,-31.163,  -0.385,  0.586,  0.976,  0.156, -0.250, -0.141
2639, 30.498,-37.526,-31.163,  -0.381,  0.576,  0.782,  0.156, -0.250, -0.141
2640, 15.769,-53.489,-26.498,  -0.381,  0.576,  0.782,  0.155, -0.242, -0.123
2641, 15.769,-53.489,-26.498,  -0.366,  0.542,  0.691,  0.155, -0.242, -0.123
2642, -0.344,-87.538,-19.731,  -0.302,  0.535,  0.884,  0.155, -0.242, -0.123
2643, -7.043,-85.834,-17.750,  -0.302,  0.535,  0.884,  0.145, -0.243, -0.140
2644, -7.043,-85.834,-17.750,  -0.198,  0.534,  0.991,  0.145, -0.243, -0.140
2645, -9.600,-79.635,-18.064,  -0.092,  0.520,  1.123,  0.145, -0.243, -0.140
2646, -9.600,-79.635,-18.064,  -0.092,  0.520,  1.123,  0.140, -0.240, -0.127
2647,-12.927,-75.209,-19.791,  -0.022,  0.520,  1.306,  0.140, -0.240, -0.127
2648, -6.198,-65.370,-23.971,   0.030,  0.557,  1.369,  0.140, -0.240, -0.127
2649, -6.198,-65.370,-29.713,   0.030,  0.579,  1.399,  0.131, -0.247, -0.124
2650,  2.086,-56.741,-30.176,   0.029,  0.579,  1.399,  0.131, -0.247, -0.124
2651,  5.623,-41.967,-35.919,   0.011,  0.563,  1.409,  0.131, -0.247, -0.124
2652,  5.623,-41.967,-35.919,   0.011,  0.563,  1.409,  0.133, -0.235, -0.119
2653,  2.527,-28.853,-37.661,   0.018,  0.533,  1.346,  0.133, -0.235, -0.119
2654,  2.527,-28.853,-37.661,  -0.013,  0.520,  1.385,  0.133, -0.235, -0.119
2655, -4.912,-22.401,-35.530,  -0.013,  0.520,  1.385,  0.133, -0.235, -0.119
2656,-12.823,-20.098,-33.631,  -0.028,  0.519,  1.409,  0.129, -0.238, -0.134
2657,-12.823,-20.098,-33.631,  -0.028,  0.519,  1.409,  0.129, -0.238, -0.134
2658,-23.896,-18.228,-30.722,  -0.009,  0.526,  1.366,  0.133, -0.244, -0.123
2659,-36.150,-19.799,-27.642,  -0.003,  0.538,  1.389,  0.133, -0.244, -0.123
2660,-36.150,-19.799,-27.642,   0.022,  0.525,  1.411,  0.133, -0.244, -0.123
2661,-48.442,-22.595,-23.986,   0.022,  0.525,  1.411,  0.130, -0.238, -0.116
2662,-58.685,-26.124,-21.451,   0.053,  0.512,  1.427,  0.130, -0.238, -0.116
2663,-58.685,-26.124,-21.451,   0.078,  0.514,  1.461,  0.130, -0.238, -0.116
2664,-67.762,-31.455,-21.264,   0.094,  0.495,  1.474,  0.130, -0.236, -0.115
2665,-77.213,-29.429,-20.180,   0.094,  0.495,  1.474,  0.130, -0.236, -0.115
2666,-77.213,-29.429,-20.180,   0.135,  0.442,  1.458,  0.130, -0.236, -0.115
2667,-77.849,-19.814,-23.014,   0.135,  0.442,  1.458,  0.127, -0.229, -0.139
2668,-77.849,-19.814,-23.014,   0.122,  0.411,  1.431,  0.127, -0.229, -0.139
2669,-74.656, -5.166,-25.518,   0.131,  0.369,  1.360,  0.127, -0.229, -0.139
2670,-74.656, -5.166,-25.518,   0.131,  0.369,  1.360,  0.127, -0.241, -0.101
2671,-74.275, 12.083,-26.588,   0.079,  0.323,  1.311,  0.127, -0.241, -0.101
2672,-74.992, 19.335,-28.098,   0.056,  0.261,  1.197,  0.137, -0.222, -0.096
2673,-80.398, 19.993,-25.915,   0.030,  0.192,  1.127,  0.137, -0.222, -0.096
2674,-80.398, 19.993,-25.915,   0.030,  0.161,  1.061,  0.137, -0.222, -0.096
2675,-85.004, 20.120,-22.072,   0.021,  0.157,  1.061,  0.137, -0.222, -0.096
2676,-88.563, 26.057,-18.483,   0.030,  0.138,  0.957,  0.142, -0.209, -0.114
2677,-88.563, 26.057,-18.483,   0.010,  0.110,  0.903,  0.142, -0.209, -0.114
2678,-87.381, 30.408,-15.798,  -0.022,  0.069,  0.879,  0.143, -0.206, -0.085
2679,-85.759, 28.449,-13.720,  -0.022,  0.069,  0.879,  0.143, -0.206, -0.085
2680,-85.759, 28.449,-13.720,  -0.021,  0.039,  0.781,  0.143, -0.206, -0.085
2681,-86.342, 25.219,-10.961,  -0.047,  0.000,  0.765,  0.153, -0.198, -0.072
2682,-84.211, 20.756, -8.254,  -0.047,  0.000,  0.765,  0.153, -0.198, -0.072
2683,-84.211, 20.756, -8.254,  -0.084, -0.060,  0.784,  0.153, -0.198, -0.072
2684,-82.207, 15.806, -4.052,  -0.084, -0.127,  0.737,  0.156, -0.185, -0.068
2685,-83.621, 12.359,  0.860,  -0.084, -0.127,  0.737,  0.156, -0.185, -0.068
2686,-83.621, 12.359,  0.860,  -0.058, -0.190,  0.646,  0.156, -0.185, -0.068
2687,-82.297, 12.262,  6.124,  -0.063, -0.251,  0.629,  0.156, -0.175, -0.074
2688,-82.297, 12.262,  6.124,  -0.063, -0.251,  0.629,  0.156, -0.175, -0.074
2689,-77.123,  9.548,  9.436,  -0.042, -0.277,  0.550,  0.156, -0.175, -0.074
2690,-75.972,  9.750, 17.264,  -0.064, -0.299,  0.585,  0.156, -0.152, -0.049
2691,-75.972,  9.750, 17.264,  -0.064, -0.299,  0.585,  0.156, -0.152, -0.049
2692,-73.684, 10.183, 22.311,  -0.034, -0.309,  0.559,  0.156, -0.152, -0.049
2693,-66.245, 18.625, 25.840,  -0.017, -0.276,  0.506,  0.159, -0.145, -0.067
2694,-66.245, 18.625, 25.840,  -0.017, -0.276,  0.506,  0.159, -0.145, -0.067
2695,-53.369, 22.341, 26.438,  -0.069, -0.250,  0.514,  0.159, -0.145, -0.067
2696,-53.369, 22.341, 26.438,  -0.109, -0.215,  0.482,  0.157, -0.165, -0.059
2697,-44.240, 21.802, 29.765,  -0.109, -0.215,  0.482,  0.157, -0.165, -0.059
2698,-34.864, 19.328, 32.838,  -0.107, -0.174,  0.392,  0.162, -0.159, -0.073
2699,-22.961, 14.737, 35.291,  -0.115, -0.083,  0.345,  0.162, -0.159, -0.073
2700,-22.961, 14.737, 35.291,  -0.115, -0.083,  0.345,  0.162, -0.159, -0.073
2701,-12.942,  5.361, 37.967,  -0.154,  0.009,  0.400,  0.155, -0.166, -0.057
2702,-12.942,  5.361, 37.967,  -0.152,  0.114,  0.419,  0.155, -0.166, -0.057
2703, -6.415, -2.400, 39.089,  -0.173,  0.218,  0.494,  0.155, -0.166, -0.057
2704,  0.172,-10.139, 38.049,  -0.173,  0.218,  0.494,  0.149, -0.167, -0.051
2705,  3.604,-14.109, 34.954,  -0.173,  0.306,  0.553,  0.149, -0.167, -0.051
2706,  3.604,-14.109, 34.954,  -0.163,  0.370,  0.626,  0.149, -0.167, -0.051
2707,  3.985,-14.669, 31.702,  -0.148,  0.435,  0.623,  0.146, -0.131, -0.094
2708,  3.985,-14.669, 31.702,  -0.148,  0.435,  0.623,  0.146, -0.131, -0.094
2709,  7.910,-13.862, 25.152,  -0.193,  0.450,  0.690,  0.146, -0.131, -0.094
2710,  7.910,-13.862, 25.152,  -0.193,  0.450,  0.690,  0.141, -0.160, -0.071
2711, 14.363,-10.916, 17.750,  -0.187,  0.457,  0.660,  0.141, -0.160, -0.071
2712, 14.363,-10.916, 17.750,  -0.187,  0.457,  0.660,  0.141, -0.160, -0.071
2713, 19.828, -7.836, 11.200,  -0.201,  0.433,  0.707,  0.135, -0.140, -0.074
2714, 25.817, -7.552,  6.288,  -0.208,  0.407,  0.757,  0.135, -0.140, -0.074
2715, 25.817, -7.552,  6.288,  -0.193,  0.405,  0.788,  0.135, -0.140, -0.074
2716, 29.279, -6.086,  3.776,  -0.193,  0.405,  0.788,  0.134, -0.160, -0.060
2717, 34.266,  5.966,  0.665,  -0.179,  0.412,  0.897,  0.134, -0.160, -0.060
2718, 48.390,  9.959,-10.146,  -0.146,  0.430,  0.933,  0.134, -0.160, -0.060
2719, 48.390,  9.959,-10.146,  -0.146,  0.430,  0.948,  0.138, -0.164, -0.050
2720, 48.024,  7.903,-10.946,  -0.157,  0.371,  0.945,  0.138, -0.164, -0.050
2721, 32.427,-12.449, -6.557,  -0.154,  0.332,  0.930,  0.139, -0.172, -0.078
2722, 32.427,-12.449, -6.557,  -0.139,  0.358,  1.014,  0.139, -0.172, -0.078
2723, 33.399,-12.980, -8.135,  -0.136,  0.346,  1.106,  0.139, -0.172, -0.078
2724, 36.405,  1.645, -9.383,  -0.151,  0.333,  1.109,  0.136, -0.177, -0.089
2725, 31.365, -8.165, -9.107,  -0.151,  0.333,  1.109,  0.136, -0.177, -0.089
2726, 31.365, -8.165, -9.107,  -0.138,  0.352,  1.156,  0.136, -0.177, -0.089
2727, 29.750, -6.669,-10.737,  -0.113,  0.400,  1.159,  0.130, -0.168, -0.074
2728, 34.147,  3.768,-15.073,  -0.113,  0.400,  1.159,  0.130, -0.168, -0.074
2729, 34.147,  3.768,-15.073,  -0.135,  0.402,  1.207,  0.130, -0.168, -0.074
2730, 34.386,  4.217,-17.713,  -0.170,  0.404,  1.312,  0.134, -0.183, -0.076
2731, 34.386,  4.217,-17.713,  -0.170,  0.404,  1.312,  0.134, -0.183, -0.076
2732, 32.442,  9.563,-19.986,  -0.174,  0.431,  1.332,  0.134, -0.184, -0.075
2733, 26.498,  7.522,-21.197,  -0.206,  0.418,  1.281,  0.133, -0.184, -0.075
2734, 26.498,  7.522,-21.197,  -0.245,  0.403,  1.287,  0.133, -0.184, -0.075
2735, 19.993,-13.481,-23.769,  -0.245,  0.403,  1.287,  0.135, -0.192, -0.081
2736, 19.993,-13.481,-23.769,  -0.358,  0.315,  1.431,  0.135, -0.192, -0.081
2737, 21.115,-18.049,-28.591,  -0.358,  0.315,  1.431,  0.135, -0.192, -0.081
2738, 22.722,-12.247,-34.147,  -0.291,  0.400,  1.305,  0.131, -0.183, -0.080
2739, 17.473,-13.929,-35.066,  -0.229,  0.447,  1.362,  0.131, -0.183, -0.080
2740, 17.473,-13.929,-35.066,  -0.137,  0.473,  1.378,  0.131, -0.183, -0.080
2741,  3.611,-23.544,-33.638,  -0.010,  0.444,  1.445,  0.133, -0.209, -0.062
2742,-14.752,-38.304,-32.502,  -0.010,  0.444,  1.445,  0.133, -0.209, -0.062
2743,-14.752,-38.304,-32.502,   0.108,  0.372,  1.535,  0.133, -0.209, -0.062
2744,-29.421,-39.762,-33.115,   0.108,  0.372,  1.535,  0.131, -0.175, -0.084
2745,-29.421,-39.762,-33.115,   0.151,  0.250,  1.569,  0.131, -0.175, -0.084
2746,-38.281,-30.259,-33.586,   0.224,  0.156,  1.502,  0.131, -0.175, -0.084
2747,-42.498,-17.271,-31.201,   0.224,  0.156,  1.502,  0.133, -0.210, -0.072
2748,-43.336, -4.800,-26.214,   0.206,  0.053,  1.461,  0.133, -0.210, -0.072
2749,-43.336, -4.800,-26.214,   0.210, -0.010,  1.346,  0.129, -0.180, -0.072
2750,-46.192,  1.637,-19.888,   0.191, -0.044,  1.268,  0.129, -0.180, -0.072
2751,-51.425,  1.181,-12.441,   0.187, -0.090,  1.233,  0.129, -0.180, -0.072
2752,-58.581,  3.095, -4.247,   0.232, -0.123,  1.105,  0.126, -0.180, -0.047
2753,-58.581,  3.095, -4.247,   0.232, -0.123,  1.105,  0.126, -0.180, -0.047
2754,-62.902,  7.170,  3.215,   0.209, -0.180,  1.131,  0.126, -0.180, -0.047
2755,-62.902,  7.170,  3.215,   0.209, -0.188,  1.064,  0.129, -0.167, -0.059
2756,-65.071,  8.703,  9.982,   0.221, -0.188,  1.064,  0.129, -0.167, -0.059
2757,-65.071,  8.703, 16.150,   0.202, -0.216,  1.075,  0.129, -0.167, -0.059
2758,-65.332,  8.561, 16.150,   0.215, -0.231,  1.001,  0.131, -0.162, -0.067
