Packet number, Gyroscope X (deg/s),Gyroscope Y (deg/s),Gyroscope Z (deg/s),Accelerometer X (g),Acceleromter Y (g),Accelerometer Z (g), Magnetometer X (G), Magnetometer Y (G), Magnetometer Z (G)
312,  3.058, -0.351,  4.935,  -0.131,  0.152, -1.078,  0.034, -0.086, -0.194
313,  4.778, -0.897,  4.509,  -0.165,  0.182, -1.001,  0.040, -0.085, -0.194
314, -1.054,  1.084,  4.905,  -0.184,  0.175, -0.968,  0.045, -0.090, -0.192
315, -1.757,  2.273,  4.710,  -0.150,  0.134, -1.019,  0.039, -0.092, -0.200
316, -2.751,  2.505,  7.088,  -0.192,  0.103, -1.036,  0.044, -0.094, -0.202
317, -5.383, -2.049,  0.905,  -0.238,  0.023, -0.950,  0.045, -0.096, -0.202
318, -2.826,  1.765,-10.595,  -0.192,  0.069, -1.059,  0.038, -0.098, -0.203
319, -1.331,  9.862, -8.165,  -0.150,  0.132, -1.025,  0.045, -0.093, -0.207
320,  6.602,  7.380, -4.770,  -0.126,  0.267, -1.068,  0.038, -0.092, -0.213
321,  0.568, 10.378, 13.855,  -0.105, -0.009, -0.925,  0.034, -0.090, -0.219
322, -6.228,-12.157, 12.554,  -0.148, -0.021, -0.995,  0.039, -0.098, -0.220
323, -6.452, -4.112,  2.415,  -0.154,  0.032, -1.128,  0.044, -0.099, -0.222
324,-18.483,  3.193, -4.157,  -0.216,  0.030, -0.987,  0.041, -0.107, -0.223
325,-10.632, -4.322, -6.774,  -0.208,  0.000, -1.043,  0.048, -0.112, -0.225
326, -8.995,  4.628, -2.378,  -0.193, -0.195, -1.032,  0.047, -0.113, -0.224
327,-23.223,  7.327,-24.255,  -0.206, -0.180, -0.912,  0.043, -0.115, -0.220
328,  8.202,  6.467,-63.717,  -0.214,  0.397, -0.975,  0.045, -0.105, -0.213
329,  7.327,-19.918,-41.997,  -0.223,  0.484, -1.091,  0.046, -0.094, -0.198
330,-15.118,  4.023,  2.422,  -0.267,  0.253, -1.066,  0.054, -0.086, -0.194
331,  0.262,  4.142,  2.722,  -0.263,  0.172, -1.055,  0.053, -0.086, -0.192
332,  2.295,  2.385,  4.479,  -0.287,  0.158, -1.004,  0.055, -0.083, -0.190
333, -0.277,  2.482,  0.359,  -0.249,  0.136, -1.052,  0.053, -0.081, -0.187
334,  6.146, -2.071, -2.333,  -0.241,  0.152, -1.048,  0.055, -0.080, -0.177
335,  6.632,  0.022,  1.353,  -0.267,  0.160, -0.953,  0.057, -0.071, -0.177
336,  2.482, -0.366,  2.415,  -0.211,  0.113, -1.016,  0.054, -0.072, -0.172
337,  2.348,-10.258,  6.273,  -0.253,  0.128, -1.001,  0.056, -0.070, -0.166
338, -1.892,-13.750, 14.071,  -0.272,  0.115, -1.083,  0.068, -0.070, -0.159
339,  0.112,-12.292, 15.761,  -0.347,  0.062, -1.007,  0.074, -0.077, -0.150
340, -2.310,  3.439, 15.522,  -0.364,  0.101, -1.053,  0.082, -0.076, -0.143
341,  0.636, 13.683, 14.610,  -0.366,  0.085, -1.039,  0.076, -0.082, -0.139
342,-11.066, 23.395,  3.469,  -0.368,  0.055, -0.894,  0.078, -0.089, -0.153
343,-17.750, 28.965, -5.107,  -0.101, -0.084, -0.944,  0.066, -0.093, -0.160
344, -4.037, 16.464,-17.735,  -0.270,  0.187, -0.978,  0.068, -0.089, -0.162
345,  0.097,  9.309, -8.995,  -0.237,  0.072, -1.037,  0.068, -0.087, -0.165
346, -1.779,  6.251, -5.966,  -0.238,  0.059, -0.945,  0.061, -0.088, -0.168
347, -2.071,  0.127, -1.533,  -0.237,  0.080, -0.950,  0.065, -0.086, -0.167
348, -4.262, -3.245,  2.437,  -0.248,  0.062, -1.030,  0.066, -0.089, -0.162
349, -6.909, -3.851,  1.966,  -0.275,  0.058, -0.998,  0.071, -0.090, -0.163
350, -7.492, -3.021,  3.701,  -0.273,  0.091, -1.077,  0.075, -0.089, -0.162
351, -4.269, -2.094,  4.299,  -0.341,  0.064, -0.972,  0.080, -0.091, -0.156
352, -4.045, -0.621,  1.600,  -0.339,  0.058, -0.992,  0.076, -0.096, -0.160
353, -4.426,  1.608, -3.051,  -0.330,  0.061, -0.957,  0.076, -0.097, -0.160
354, -7.596,  2.849, -2.228,  -0.285,  0.099, -1.016,  0.080, -0.098, -0.160
355, -6.221,  0.232, -1.443,  -0.303,  0.077, -1.029,  0.083, -0.097, -0.161
356, -5.989,  2.064, -1.944,  -0.329,  0.096, -1.045,  0.082, -0.099, -0.153
357, -5.383,  7.357, -2.295,  -0.333,  0.052, -0.985,  0.084, -0.100, -0.160
358, -7.649,  2.452, -4.254,  -0.253,  0.088, -1.025,  0.075, -0.103, -0.157
359, -4.381,  2.654, -4.299,  -0.325,  0.068, -1.028,  0.082, -0.105, -0.159
360, -3.492,  2.041, -6.953,  -0.331,  0.083, -0.986,  0.081, -0.102, -0.159
361, -2.131,  1.129, -5.264,  -0.311,  0.114, -0.962,  0.081, -0.098, -0.161
362, -9.428, -1.331,  0.852,  -0.247,  0.149, -0.990,  0.081, -0.103, -0.160
363,-13.189, -8.658, 10.161,  -0.197,  0.120, -1.003,  0.089, -0.107, -0.153
364, -1.398, 27.051, -5.309,  -0.320,  0.052, -1.554,  0.092, -0.110, -0.159
365, 34.191, 61.856,  2.572,  -0.181,  0.171, -1.327,  0.061, -0.104, -0.179
366, 43.328, 51.126,  9.211,  -0.240, -0.169, -1.094,  0.035, -0.091, -0.201
367, 29.130, 41.997,-23.582,  -0.173, -0.181, -0.964,  0.010, -0.083, -0.213
368,  8.800, 67.695,-40.621,  -0.080, -0.041, -0.794, -0.031, -0.069, -0.227
369,  1.608, 52.412,-38.543,  -0.055, -0.070, -0.584, -0.065, -0.062, -0.239
370,-23.836,-11.454,-56.211,   0.098, -0.095, -0.382, -0.074, -0.055, -0.238
371,-28.644,-86.125,-38.035,   0.202,  0.057, -0.955, -0.048, -0.054, -0.233
372,-39.126,-77.318,-49.698,   0.096,  0.145, -1.239, -0.018, -0.060, -0.221
373,-28.748,-30.483,-34.341,  -0.222,  0.068, -1.442,  0.012, -0.061, -0.216
374, -1.249,  4.673,-56.338,  -0.179,  0.123, -1.496,  0.014, -0.059, -0.220
375,  5.039, 77.490,-51.388,  -0.005,  0.342, -1.245, -0.024, -0.047, -0.231
376,  9.376, 88.959,  1.099,   0.295,  0.293, -0.923, -0.063, -0.036, -0.243
377, 31.096, 35.193, 20.957,   0.408,  0.232, -0.576, -0.093, -0.021, -0.242
378, 28.778,-26.819, 38.453,   0.318,  0.010, -0.654, -0.071, -0.005, -0.234
379, 18.782,-74.753, 45.123,   0.035, -0.042, -0.456, -0.031,  0.002, -0.216
380,-12.374,-57.549, 54.282,  -0.317, -0.127, -0.701,  0.030, -0.007, -0.182
381,-29.556,-32.636, 31.410,  -0.372, -0.230, -0.871,  0.052, -0.031, -0.170
382,-72.383,-28.188, 49.362,  -0.391, -0.120, -1.092,  0.076, -0.057, -0.156
383,-44.719,-14.191, 30.102,  -0.376,  0.096, -1.214,  0.084, -0.083, -0.158
384,-25.959, -1.249, 37.937,  -0.349,  0.305, -1.412,  0.087, -0.094, -0.150
385, 31.791, 23.208, 26.401,  -0.517,  0.187, -1.449,  0.090, -0.106, -0.153
386, 51.067, 43.837, 14.527,  -0.439,  0.191, -1.236,  0.085, -0.103, -0.156
387, 43.814, 44.966, -2.557,  -0.479, -0.013, -1.068,  0.060, -0.092, -0.166
388, 28.846, 59.044,-19.447,  -0.269, -0.091, -0.940,  0.028, -0.084, -0.196
389,  6.183, 43.261,-39.485,  -0.228, -0.073, -0.562, -0.007, -0.076, -0.212
390, -6.662,-19.657,-56.151,  -0.034, -0.148, -0.710, -0.005, -0.065, -0.211
391,-23.305,-36.068,-54.999,   0.058, -0.041, -0.709,  0.002, -0.054, -0.208
392,-23.156,-46.902,-19.716,   0.043,  0.186, -0.919,  0.019, -0.049, -0.198
393,-32.023,-33.848,-18.348,  -0.159,  0.029, -1.097,  0.033, -0.053, -0.190
394,-26.939,-39.762,-21.526,  -0.453, -0.058, -1.289,  0.041, -0.049, -0.184
395,-22.774,-18.685,-31.096,  -0.506, -0.052, -1.376,  0.054, -0.044, -0.184
396, 10.789, 14.879,-47.852,  -0.261,  0.287, -1.397,  0.046, -0.035, -0.186
397, 27.933, 47.283,-34.064,  -0.029,  0.314, -1.196,  0.014, -0.019, -0.202
398, 29.204, 51.164,  8.501,   0.094,  0.248, -0.895, -0.013, -0.007, -0.205
399, 44.031, 30.730, 31.739,   0.127,  0.070, -0.849, -0.011,  0.008, -0.200
400, 46.506, -2.871, 51.388,   0.039, -0.034, -0.653,  0.002,  0.024, -0.182
401,  5.323,-14.408, 61.362,  -0.210, -0.290, -0.617,  0.030,  0.015, -0.158
402,-45.481,-14.602, 47.321,  -0.370, -0.284, -0.697,  0.050, -0.005, -0.160
403,-81.968,-13.391, 29.152,  -0.313, -0.227, -1.018,  0.063, -0.035, -0.159
404,-55.657, -8.127, 17.608,  -0.341, -0.011, -0.940,  0.067, -0.063, -0.159
405,-37.160, -3.350, 12.681,  -0.353,  0.211, -1.374,  0.075, -0.072, -0.155
406, -6.490, 13.578, 16.748,  -0.361,  0.058, -1.291,  0.071, -0.079, -0.159
407, 16.374, 36.180, 11.402,  -0.390,  0.163, -1.305,  0.070, -0.087, -0.166
408, 37.945, 54.169,  2.953,  -0.431, -0.030, -1.289,  0.037, -0.088, -0.178
409, 33.332, 47.388,-22.356,  -0.148, -0.114, -1.063,  0.018, -0.074, -0.198
410, 23.687, 49.803,-17.825,   0.057, -0.042, -0.692, -0.008, -0.063, -0.212
411, 16.165, -4.008,-33.481,  -0.146, -0.081, -0.563, -0.021, -0.046, -0.206
412,-16.658,-43.365,-41.122,  -0.067, -0.112, -0.494, -0.010, -0.043, -0.208
413,-35.029,-87.217,-28.569,  -0.122, -0.077, -1.013,  0.027, -0.032, -0.176
414,-40.749,-73.437,-33.190,  -0.282,  0.069, -1.319,  0.056, -0.035, -0.165
415,-33.803,-47.732,-19.784,  -0.405,  0.073, -1.330,  0.075, -0.033, -0.156
416,-19.671,-27.373,-22.161,  -0.528, -0.017, -1.498,  0.099, -0.036, -0.143
417, 22.909, 41.324,-46.491,  -0.601,  0.022, -1.492,  0.087, -0.026, -0.145
418, 46.147, 73.848,-39.605,  -0.221,  0.037, -1.089,  0.041,  0.003, -0.164
419, 27.425, 69.639,  4.666,   0.134,  0.029, -0.731,  0.022,  0.021, -0.172
420,  4.194, 13.533, 49.257,   0.117,  0.144, -0.430,  0.014,  0.020, -0.175
421,-16.449, -1.802, 76.488,  -0.367, -0.213, -0.616,  0.045,  0.000, -0.163
422,-29.204, -0.434, 41.803,  -0.348, -0.223, -0.830,  0.057, -0.021, -0.159
423, -5.570,-44.599,  0.284,  -0.414, -0.107, -1.247,  0.074, -0.031, -0.143
424,-18.266, -5.824, 20.696,  -0.447, -0.226, -1.131,  0.082, -0.042, -0.142
425,-11.619,  7.402, 11.380,  -0.396, -0.115, -1.016,  0.084, -0.049, -0.144
426, -7.724, 11.417,  2.318,  -0.365, -0.147, -1.085,  0.076, -0.054, -0.151
427,-14.871, 17.974,  1.196,  -0.333, -0.040, -1.024,  0.080, -0.052, -0.148
428, -5.413,  0.471,  2.886,  -0.347, -0.106, -1.051,  0.073, -0.055, -0.157
429, -6.452, 10.146,  0.269,  -0.313, -0.106, -1.075,  0.073, -0.058, -0.160
430, -7.013, 23.544, -8.606,  -0.174, -0.027, -1.033,  0.065, -0.058, -0.170
431,-14.849, 21.017, -4.531,  -0.178, -0.080, -0.936,  0.054, -0.061, -0.184
432,-11.043,  1.151, -3.267,  -0.226, -0.086, -1.016,  0.053, -0.063, -0.183
433,-12.868, -0.187, -9.398,  -0.158, -0.037, -1.081,  0.054, -0.064, -0.186
434,-12.120,  2.864,-10.056,  -0.161,  0.033, -1.035,  0.047, -0.068, -0.187
435, -7.387, -2.796, -3.230,  -0.221, -0.046, -1.026,  0.052, -0.065, -0.186
436, -1.765, -8.561, -9.937,  -0.254,  0.009, -1.044,  0.057, -0.065, -0.181
437,-11.686,  4.404, -9.907,  -0.234, -0.009, -0.921,  0.051, -0.067, -0.180
438,-18.916,  3.282,-14.984,  -0.245,  0.007, -1.007,  0.055, -0.067, -0.179
439,-12.180,  2.213,-22.019,  -0.310,  0.025, -0.959,  0.052, -0.071, -0.187
440,-20.187, 17.750,-23.687,  -0.228,  0.017, -1.031,  0.041, -0.071, -0.191
441, -7.664, 10.041,-13.952,  -0.110,  0.215, -1.026,  0.039, -0.065, -0.192
442, -1.226,  0.725,  1.144,  -0.132,  0.111, -0.896,  0.034, -0.070, -0.197
443,  8.157,  1.735,  1.914,  -0.202,  0.049, -1.053,  0.039, -0.070, -0.198
444, -1.862, 12.479,  4.987,  -0.229,  0.021, -1.033,  0.028, -0.072, -0.197
445, -6.909, 15.559, -9.742,  -0.096,  0.109, -0.906,  0.029, -0.069, -0.201
446,-16.808,  5.166, -7.320,  -0.070,  0.083, -0.985,  0.026, -0.070, -0.206
447,-31.455,  0.075,-13.346,  -0.163,  0.053, -1.022,  0.020, -0.078, -0.207
448,-12.254,-15.238,  8.045,  -0.129,  0.146, -0.987,  0.030, -0.083, -0.204
449,-15.342,-21.952,  4.852,  -0.152,  0.136, -0.971,  0.043, -0.092, -0.191
450,-21.339,-23.193, -3.895,  -0.273,  0.098, -0.895,  0.050, -0.098, -0.183
451, -1.256,-19.828, -1.951,  -0.348,  0.276, -1.177,  0.063, -0.093, -0.170
452, -2.086, 33.758,  5.406,  -0.353,  0.340, -1.052,  0.060, -0.090, -0.167
453,-24.771, 26.700, -2.879,  -0.423,  0.209, -0.885,  0.054, -0.088, -0.166
454,  1.084,  7.282, -7.985,  -0.254,  0.071, -0.894,  0.054, -0.090, -0.171
455, -7.447,  1.114, -0.912,  -0.235,  0.182, -1.067,  0.057, -0.090, -0.172
456, -5.009,  3.626, -2.744,  -0.207,  0.159, -1.068,  0.049, -0.097, -0.171
457, -2.437, -4.576, -0.374,  -0.221,  0.224, -1.001,  0.054, -0.090, -0.174
458, -8.613, -0.419,  1.877,  -0.267,  0.158, -1.122,  0.055, -0.092, -0.173
459,  0.336,  8.718, -5.406,  -0.307,  0.142, -1.053,  0.055, -0.091, -0.173
460,  9.518, 12.045,-12.823,  -0.274,  0.182, -1.072,  0.052, -0.082, -0.173
461, 29.930, 22.184,  1.099,  -0.256,  0.109, -0.954,  0.040, -0.070, -0.171
462,  9.219, 16.673,  1.772,  -0.179,  0.008, -0.959,  0.041, -0.063, -0.175
463, -1.720,  4.770, -1.705,  -0.146,  0.008, -1.036,  0.039, -0.058, -0.177
464, -2.968,  0.546,  0.531,  -0.184,  0.002, -0.995,  0.039, -0.060, -0.178
465, -2.677,  0.890,  0.531,  -0.211, -0.035, -1.003,  0.043, -0.057, -0.172
466, -7.118,  7.821, -4.995,  -0.196, -0.042, -1.024,  0.043, -0.058, -0.172
467, -2.535,  5.907, -8.501,  -0.161, -0.011, -1.043,  0.037, -0.056, -0.178
468,  3.978,  7.133, -1.503,  -0.181, -0.022, -1.003,  0.032, -0.056, -0.177
469, -1.936,  7.021, -6.841,  -0.154, -0.061, -1.033,  0.035, -0.051, -0.181
470, -1.316,  1.316, -4.135,  -0.117, -0.018, -1.072,  0.032, -0.051, -0.182
471, -6.991,  4.337, -4.008,  -0.153, -0.091, -0.987,  0.033, -0.050, -0.182
472, -4.793, -0.142, -5.899,  -0.156, -0.024, -0.953,  0.034, -0.050, -0.181
473, -5.727,  0.508, -0.441,  -0.158, -0.066, -1.050,  0.030, -0.050, -0.181
474, -6.079,  1.772, -5.809,  -0.158, -0.076, -0.984,  0.036, -0.054, -0.182
475, -4.194, -0.568, -3.484,  -0.137,  0.011, -1.049,  0.035, -0.050, -0.181
476, -7.088,  5.630, -1.376,  -0.169, -0.093, -1.023,  0.038, -0.050, -0.181
477, -5.795, -0.591, -7.312,  -0.137, -0.026, -1.005,  0.036, -0.054, -0.180
478, -5.697,  1.540, -0.935,  -0.142, -0.002, -1.097,  0.038, -0.051, -0.180
479, -7.933,  5.017, -4.000,  -0.160, -0.080, -1.024,  0.038, -0.052, -0.181
480, -4.823,  1.593, -5.966,  -0.147, -0.008, -0.994,  0.030, -0.057, -0.177
481, -5.884,  1.966, -1.047,  -0.163, -0.023, -1.056,  0.038, -0.054, -0.180
482, -8.374,  5.204, -5.847,  -0.175, -0.061, -0.994,  0.034, -0.055, -0.181
483, -6.056,  0.546, -5.712,  -0.147, -0.004, -1.019,  0.033, -0.055, -0.179
484,-13.653,  1.862, -3.649,  -0.190, -0.045, -1.027,  0.038, -0.055, -0.181
485,-28.733, -0.987, -6.826,  -0.176, -0.007, -0.997,  0.037, -0.064, -0.176
486,-31.567,-29.174, -7.036,  -0.193,  0.055, -0.897,  0.046, -0.072, -0.174
487,-30.199,-18.049, 21.870,  -0.195,  0.227, -0.839,  0.057, -0.079, -0.169
488,-21.533,-18.191, 23.791,  -0.377,  0.216, -0.939,  0.063, -0.088, -0.168
489, -0.875, -2.034, 30.042,  -0.466,  0.144, -0.950,  0.083, -0.090, -0.172
490, 19.081, -0.493, 19.679,  -0.378,  0.112, -1.053,  0.095, -0.081, -0.181
491, 32.046,-11.791,-14.184,  -0.411,  0.085, -0.990,  0.102, -0.064, -0.192
492, 17.563,-14.101, -1.017,  -0.385,  0.100, -1.086,  0.111, -0.042, -0.191
493,-14.213, 20.195, -2.774,  -0.393,  0.027, -1.057,  0.110, -0.043, -0.207
494,-31.111, 29.137, -7.395,  -0.415, -0.008, -0.923,  0.107, -0.051, -0.215
495, -4.105, 13.443, -3.641,  -0.284,  0.041, -0.977,  0.087, -0.056, -0.237
496,  0.471, 30.408, 16.838,  -0.273,  0.023, -0.960,  0.076, -0.057, -0.248
497, -5.929,  8.763,  0.800,  -0.172,  0.076, -1.018,  0.063, -0.063, -0.258
498, -4.247, -2.512, -2.714,  -0.221,  0.025, -1.029,  0.063, -0.063, -0.256
499, -6.856,-13.787, -9.039,  -0.172,  0.043, -0.981,  0.057, -0.066, -0.248
500, -5.114,  3.731, -4.823,  -0.183,  0.047, -1.033,  0.065, -0.066, -0.255
501, -4.247,  8.449, -1.735,  -0.153,  0.054, -1.072,  0.062, -0.066, -0.259
502, -5.166,  3.290, -4.509,  -0.189,  0.036, -0.990,  0.064, -0.066, -0.259
503, -4.882,  2.946, -4.486,  -0.182,  0.041, -1.020,  0.062, -0.068, -0.257
504, -4.434,  2.998, -4.224,  -0.177,  0.045, -1.032,  0.060, -0.065, -0.253
505, -4.516, -4.150,  2.146,  -0.164,  0.044, -1.119,  0.064, -0.064, -0.257
506, -2.146, 33.720,-11.230,  -0.274,  0.077, -1.158,  0.074, -0.064, -0.244
507, -3.320, -3.604,  5.114,  -0.221,  0.035, -1.057,  0.076, -0.067, -0.245
508, -4.232,  9.361,  4.165,  -0.241,  0.032, -0.968,  0.073, -0.071, -0.244
509, -2.946, 12.314, -9.099,  -0.152,  0.044, -1.037,  0.061, -0.076, -0.250
510, -3.686,  9.211, -5.981,  -0.187,  0.041, -1.018,  0.059, -0.073, -0.254
511, -3.813,  2.482, -4.045,  -0.205,  0.031, -0.970,  0.053, -0.073, -0.250
512, -4.733,  2.654, -4.202,  -0.193,  0.038, -0.997,  0.057, -0.073, -0.253
513, -4.718, -1.966, -3.701,  -0.219,  0.019, -0.962,  0.063, -0.072, -0.252
514, -4.052, -2.004,  2.856,  -0.196,  0.062, -1.037,  0.064, -0.074, -0.247
515, -3.260, 14.056,  7.768,  -0.203,  0.082, -1.025,  0.064, -0.076, -0.249
516, -5.286,  2.400, -4.150,  -0.179,  0.050, -1.037,  0.061, -0.076, -0.249
517, -4.030,  3.260, -4.209,  -0.201,  0.034, -0.991,  0.056, -0.079, -0.254
518, -4.374,  9.630, -3.776,  -0.192,  0.039, -1.000,  0.058, -0.076, -0.252
519, -4.381,  5.630, -4.441,  -0.154,  0.042, -1.043,  0.056, -0.075, -0.254
520, -4.120,  2.879, -3.873,  -0.193,  0.034, -0.963,  0.058, -0.075, -0.255
521, -3.200, 12.374,  0.882,  -0.163,  0.045, -0.992,  0.056, -0.083, -0.256
522, -4.755,  2.864, -2.183,  -0.160,  0.034, -1.000,  0.049, -0.076, -0.261
523, -5.017,  3.357, -4.456,  -0.133,  0.055, -1.057,  0.043, -0.077, -0.257
524, -4.067,  2.550, -3.963,  -0.144,  0.036, -0.996,  0.051, -0.079, -0.261
525, -5.129,  2.819, -5.017,  -0.112,  0.059, -1.055,  0.049, -0.075, -0.259
526, -4.067,  2.774, -6.916,  -0.199,  0.027, -1.043,  0.052, -0.074, -0.261
527, -5.294, -6.348, -5.682,  -0.167,  0.036, -0.992,  0.044, -0.080, -0.253
528, -4.426,  2.355, -4.464,  -0.144,  0.043, -1.045,  0.054, -0.075, -0.254
529, -4.045,  2.258, -4.045,  -0.146,  0.043, -1.051,  0.054, -0.076, -0.255
530, -4.793,  2.168, -4.359,  -0.133,  0.042, -1.060,  0.055, -0.076, -0.253
531, -4.172,  2.766, -4.636,  -0.151,  0.040, -1.029,  0.055, -0.080, -0.254
532, -5.383,  3.155, -4.486,  -0.124,  0.053, -1.087,  0.053, -0.075, -0.255
533, -4.082,  2.804, -4.344,  -0.163,  0.036, -1.013,  0.052, -0.078, -0.252
534, -4.733,  3.065, -4.553,  -0.139,  0.043, -1.049,  0.055, -0.080, -0.255
535, -4.523,  2.789, -4.277,  -0.143,  0.042, -1.046,  0.046, -0.078, -0.250
536, -4.710,  3.118, -4.411,  -0.156,  0.039, -1.029,  0.056, -0.077, -0.254
537, -4.538,  2.707, -4.075,  -0.135,  0.050, -1.068,  0.054, -0.078, -0.255
538, -5.249,  3.417, -4.830,  -0.149,  0.041, -1.035,  0.055, -0.075, -0.256
539, -4.927,  3.447, -4.217,  -0.141,  0.047, -1.058,  0.054, -0.076, -0.257
540, -4.830,  2.527, -4.352,  -0.159,  0.036, -1.010,  0.051, -0.080, -0.255
541, -4.740,  2.572, -4.307,  -0.150,  0.041, -1.038,  0.055, -0.076, -0.255
542, -4.890,  2.617, -4.097,  -0.178,  0.027, -0.974,  0.055, -0.076, -0.254
543, -4.209,  2.355, -4.202,  -0.146,  0.040, -1.035,  0.052, -0.076, -0.256
544, -4.830,  2.908, -4.322,  -0.142,  0.046, -1.054,  0.053, -0.076, -0.256
545, -5.309,  2.811, -4.561,  -0.132,  0.050, -1.074,  0.055, -0.076, -0.254
546, -5.241,  3.043, -4.606,  -0.145,  0.043, -1.040,  0.051, -0.077, -0.256
547, -4.232,  2.654, -4.284,  -0.174,  0.032, -0.979,  0.052, -0.081, -0.254
548, -4.292,  2.183, -4.023,  -0.164,  0.034, -1.004,  0.054, -0.076, -0.255
549, -4.239,  2.400, -4.269,  -0.178,  0.028, -0.968,  0.054, -0.076, -0.253
550, -4.755,  2.505, -4.359,  -0.173,  0.032, -0.993,  0.056, -0.075, -0.253
551, -4.247,  3.051, -4.531,  -0.138,  0.053, -1.081,  0.056, -0.076, -0.256
552, -5.047,  3.170, -4.254,  -0.127,  0.052, -1.081,  0.051, -0.075, -0.255
553, -5.002,  3.006, -4.396,  -0.142,  0.044, -1.047,  0.053, -0.076, -0.250
554, -4.733,  2.819, -4.411,  -0.169,  0.033, -0.990,  0.052, -0.075, -0.254
555, -4.224,  2.236, -3.671,  -0.162,  0.037, -1.017,  0.057, -0.075, -0.257
556, -4.023,  2.677, -3.686,  -0.161,  0.037, -1.019,  0.051, -0.076, -0.257
557, -4.561,  2.654, -4.202,  -0.181,  0.027, -0.965,  0.055, -0.076, -0.252
558, -4.329,  2.505, -3.970,  -0.162,  0.034, -0.993,  0.053, -0.075, -0.255
559, -5.361,  3.290, -4.561,  -0.130,  0.046, -1.070,  0.051, -0.079, -0.255
560, -5.077,  3.073, -4.666,  -0.141,  0.043, -1.047,  0.056, -0.075, -0.256
561, -4.935,  2.953, -4.501,  -0.156,  0.037, -1.023,  0.052, -0.076, -0.256
562, -3.522,  2.415, -3.634,  -0.155,  0.038, -1.016,  0.052, -0.076, -0.256
563, -4.830,  2.886, -4.479,  -0.138,  0.044, -1.051,  0.057, -0.075, -0.256
564, -4.965,  2.699, -4.479,  -0.146,  0.043, -1.044,  0.054, -0.075, -0.254
565, -4.561,  2.273, -4.277,  -0.160,  0.038, -1.012,  0.031, -0.082, -0.243
566, -4.486,  2.512, -4.262,  -0.166,  0.031, -1.000,  0.055, -0.076, -0.256
567, -3.985,  2.198, -4.105,  -0.164,  0.036, -0.999,  0.053, -0.076, -0.256
568, -5.391,  3.312, -4.538,  -0.137,  0.043, -1.057,  0.050, -0.076, -0.255
569, -4.090,  2.849, -4.359,  -0.172,  0.027, -0.976,  0.049, -0.076, -0.252
570, -4.262,  2.527, -4.067,  -0.150,  0.041, -1.033,  0.053, -0.076, -0.256
571, -4.733,  2.781, -4.329,  -0.135,  0.045, -1.064,  0.045, -0.080, -0.255
572, -4.254,  2.415, -4.224,  -0.155,  0.038, -1.012,  0.054, -0.076, -0.252
573, -3.903,  2.191, -3.813,  -0.180,  0.026, -0.964,  0.052, -0.077, -0.254
574, -5.166,  3.021, -4.628,  -0.144,  0.040, -1.030,  0.052, -0.076, -0.257
575, -4.995,  2.894, -4.471,  -0.149,  0.040, -1.028,  0.048, -0.077, -0.255
576, -4.352,  2.572, -3.948,  -0.158,  0.037, -1.021,  0.054, -0.074, -0.251
577, -4.882,  2.744, -4.165,  -0.144,  0.042, -1.034,  0.053, -0.076, -0.258
578, -4.770,  3.110, -4.950,  -0.132,  0.045, -1.059,  0.048, -0.076, -0.252
579, -5.593,  3.402, -4.763,  -0.137,  0.044, -1.048,  0.054, -0.076, -0.256
580, -4.247,  2.751, -4.180,  -0.167,  0.031, -0.988,  0.052, -0.076, -0.256
581, -5.084,  3.477, -4.785,  -0.132,  0.049, -1.038,  0.048, -0.080, -0.258
582, -4.733,  3.387, -4.224,  -0.148,  0.042, -1.027,  0.054, -0.075, -0.253
583, -4.434, 15.694,  1.136,  -0.138,  0.026, -1.029,  0.049, -0.079, -0.256
584, -4.695,  2.931, -4.157,  -0.144,  0.031, -1.015,  0.048, -0.076, -0.258
585, -4.755,  2.692, -4.389,  -0.136,  0.037, -1.026,  0.050, -0.078, -0.258
586, -4.187,  2.340, -4.045,  -0.144,  0.032, -1.010,  0.051, -0.076, -0.258
587, -4.127,  2.348, -4.389,  -0.135,  0.037, -1.027,  0.051, -0.076, -0.261
588, -4.987,  3.006, -4.187,  -0.127,  0.041, -1.041,  0.047, -0.076, -0.259
589, -4.194,  2.273, -3.686,  -0.156,  0.029, -0.984,  0.051, -0.077, -0.259
590, -4.852,  2.826, -4.359,  -0.148,  0.034, -1.002,  0.047, -0.076, -0.255
591, -4.008,  2.236, -3.596,  -0.154,  0.037, -1.014,  0.053, -0.080, -0.256
592, -4.733,  2.565, -4.314,  -0.165,  0.030, -0.988,  0.054, -0.075, -0.256
593, -4.935,  3.133, -4.531,  -0.128,  0.049, -1.066,  0.053, -0.076, -0.254
594, -4.852,  3.065, -4.703,  -0.142,  0.038, -1.035,  0.049, -0.076, -0.259
595, -4.815,  2.931, -4.546,  -0.158,  0.036, -1.006,  0.050, -0.083, -0.254
596, -4.695,  2.849, -4.449,  -0.154,  0.035, -1.011,  0.055, -0.075, -0.257
597, -4.015,  2.542, -4.322,  -0.177,  0.024, -0.960,  0.048, -0.076, -0.257
598, -4.165,  2.759, -4.441,  -0.150,  0.038, -1.018,  0.053, -0.076, -0.259
599, -4.396,  3.065, -4.366,  -0.157,  0.034, -1.010,  0.053, -0.076, -0.258
600, -4.509,  3.021, -4.621,  -0.161,  0.034, -1.002,  0.051, -0.078, -0.253
